"","ResultMeasure2","STRAHLER2","DrainageAreaMeasure_MeasureValue","HUCEightDigitCode","date","ResultSampleFractionText","PFOR2","PWETL2","PURB2","PAGT2","LatitudeMeasure","LongitudeMeasure","MonitoringLocationIdentifier"
"1217",0.005,2,270,14010001,"2009-11-24T00:00:00Z","Dissolved",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1218",0.009,2,270,14010001,"2009-01-20T00:00:00Z","Total",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1219",0.006,2,270,14010001,"2009-01-20T00:00:00Z","Dissolved",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1220",0.014,2,270,14010001,"2012-02-16T00:00:00Z","Total",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1221",0.011,2,270,14010001,"2012-06-18T00:00:00Z","Total",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1222",0.005,2,270,14010001,"2012-06-18T00:00:00Z","Dissolved",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1223",0.014,2,270,14010001,"2012-09-19T00:00:00Z","Total",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1224",0.006,2,270,14010001,"2012-09-19T00:00:00Z","Dissolved",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1225",0,2,25.6,14010001,"2007-09-20T00:00:00Z","Dissolved",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1226",0.007,2,25.6,14010001,"2007-09-20T00:00:00Z","Total",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1227",0,2,25.6,14010001,"2009-04-07T00:00:00Z","Dissolved",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1228",0.014,2,25.6,14010001,"2009-04-07T00:00:00Z","Total",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1229",0.04,2,25.6,14010001,"2009-05-06T00:00:00Z","Total",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1230",0.011,2,25.6,14010001,"2009-05-06T00:00:00Z","Dissolved",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1231",0.008,2,25.6,14010001,"2009-11-04T00:00:00Z","Total",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1232",0.006,2,25.6,14010001,"2009-07-20T00:00:00Z","Total",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1233",0,2,25.6,14010001,"2009-07-20T00:00:00Z","Dissolved",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1234",0.008,2,25.6,14010001,"2009-12-09T00:00:00Z","Total",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1235",0.009,2,25.6,14010001,"2009-02-09T00:00:00Z","Total",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1236",0,2,25.6,14010001,"2009-02-09T00:00:00Z","Dissolved",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1237",0,2,25.6,14010001,"2009-01-13T00:00:00Z","Dissolved",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1238",0.009,2,25.6,14010001,"2011-08-16T00:00:00Z","Total",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1239",0.005,2,25.6,14010001,"2010-11-10T00:00:00Z","Total",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1240",0.018,2,25.6,14010001,"2010-03-10T00:00:00Z","Total",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1241",0.006,2,25.6,14010001,"2007-04-17T00:00:00Z","Dissolved",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1242",0.195,2,25.6,14010001,"2007-04-17T00:00:00Z","Total",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1243",0.005,2,25.6,14010001,"2007-05-07T00:00:00Z","Dissolved",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1244",0.03,2,25.6,14010001,"2007-05-07T00:00:00Z","Total",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1245",0.015,2,270,14010001,"2014-06-23T00:00:00Z","Dissolved",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1246",0.027,2,270,14010001,"2014-06-23T00:00:00Z","Total",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1247",0.031,2,270,14010001,"2014-07-29T00:00:00Z","Total",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1248",0.019,2,270,14010001,"2014-07-29T00:00:00Z","Dissolved",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1249",0.011,2,270,14010001,"2014-11-24T00:00:00Z","Total",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1250",0.005,2,270,14010001,"2014-11-24T00:00:00Z","Dissolved",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1251",0.013,2,270,14010001,"2013-10-29T00:00:00Z","Total",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1252",0,2,270,14010001,"2013-10-29T00:00:00Z","Dissolved",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1253",0.013,2,270,14010001,"2013-07-16T00:00:00Z","Dissolved",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1254",0.005,2,270,14010001,"2014-04-22T00:00:00Z","Dissolved",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1255",0.023,2,270,14010001,"2014-10-21T00:00:00Z","Total",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1256",0.006,2,270,14010001,"2014-10-21T00:00:00Z","Dissolved",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1257",0.012,2,270,14010001,"2013-06-20T00:00:00Z","Total",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1258",0.005,2,270,14010001,"2013-06-20T00:00:00Z","Dissolved",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1259",0.015,2,270,14010001,"2015-08-26T00:00:00Z","Total",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1260",0,2,25.6,14010001,"2007-06-26T00:00:00Z","Dissolved",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1261",0.008,2,25.6,14010001,"2007-06-26T00:00:00Z","Total",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1262",0,2,25.6,14010001,"2007-10-10T00:00:00Z","Dissolved",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1263",0.009,2,25.6,14010001,"2007-10-10T00:00:00Z","Total",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1264",0.003,2,25.6,14010001,"2005-10-05T00:00:00Z","Dissolved",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1265",0.009,2,25.6,14010001,"2005-10-05T00:00:00Z","Total",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1266",0.006,2,25.6,14010001,"2011-01-04T00:00:00Z","Total",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1267",0.019,2,25.6,14010001,"2011-04-06T00:00:00Z","Total",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1268",0.007,2,25.6,14010001,"2011-10-25T00:00:00Z","Total",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1269",0.007,2,25.6,14010001,"2011-11-29T00:00:00Z","Total",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1270",0,2,25.6,14010001,"2007-11-05T00:00:00Z","Dissolved",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1271",0.041,2,25.6,14010001,"2007-11-05T00:00:00Z","Total",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1272",0.041,2,25.6,14010001,"2007-01-16T00:00:00Z","Dissolved",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1273",0.064,2,25.6,14010001,"2007-01-16T00:00:00Z","Total",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1274",0.008,2,25.6,14010001,"2011-09-06T00:00:00Z","Total",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1275",0.014,2,25.6,14010001,"2011-03-08T00:00:00Z","Total",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1276",0.006,2,270,14010001,"2015-08-26T00:00:00Z","Dissolved",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1277",0.014,2,270,14010001,"2014-04-22T00:00:00Z","Total",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1278",0.014,2,270,14010001,"2014-03-31T00:00:00Z","Total",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1279",0.011,2,270,14010001,"2014-03-31T00:00:00Z","Dissolved",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1280",0.006,2,270,14010001,"2015-04-22T00:00:00Z","Dissolved",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1281",0.02,2,270,14010001,"2015-04-22T00:00:00Z","Total",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1282",0.014,2,270,14010001,"2015-03-23T00:00:00Z","Total",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1283",0.006,2,270,14010001,"2015-03-23T00:00:00Z","Dissolved",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1284",0.012,2,270,14010001,"2013-08-20T00:00:00Z","Total",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1285",0,2,270,14010001,"2013-08-20T00:00:00Z","Dissolved",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1286",0.016,2,270,14010001,"2013-07-16T00:00:00Z","Total",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1287",0.013,2,270,14010001,"2015-10-19T00:00:00Z","Total",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1288",0.005,2,270,14010001,"2015-10-19T00:00:00Z","Dissolved",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1289",0.02,2,270,14010001,"2016-04-21T00:00:00Z","Total",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1290",0.004,2,270,14010001,"2016-04-21T00:00:00Z","Dissolved",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1291",0.017,2,270,14010001,"2016-08-24T00:00:00Z","Total",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1292",0.006,2,270,14010001,"2016-08-24T00:00:00Z","Dissolved",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1293",0.036,2,25.6,14010001,"2010-05-19T00:00:00Z","Total",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1294",0.02,2,25.6,14010001,"2010-04-06T00:00:00Z","Total",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1295",0.008,2,25.6,14010001,"2010-10-13T00:00:00Z","Total",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1296",0.006,2,25.6,14010001,"2010-08-25T00:00:00Z","Total",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1297",0.004,2,25.6,14010001,"2005-12-01T00:00:00Z","Dissolved",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1298",0.013,2,25.6,14010001,"2005-12-01T00:00:00Z","Total",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1299",0.012,2,25.6,14010001,"2012-08-28T00:00:00Z","Total",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1300",0.009,2,25.6,14010001,"2012-03-20T00:00:00Z","Total",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1301",0.011,2,25.6,14010001,"2012-11-27T00:00:00Z","Total",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1302",0.008,2,25.6,14010001,"2012-12-18T00:00:00Z","Total",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1303",0.003,2,25.6,14010001,"2008-09-18T00:00:00Z","Dissolved",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1304",0.015,2,270,14010001,"2016-07-20T00:00:00Z","Total",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1305",0.008,2,270,14010001,"2016-07-20T00:00:00Z","Dissolved",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1306",0.012,2,270,14010001,"2016-06-22T00:00:00Z","Total",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1307",0.007,2,270,14010001,"2016-06-22T00:00:00Z","Dissolved",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1308",0.014,2,270,14010001,"2015-09-22T00:00:00Z","Total",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1309",0.006,2,270,14010001,"2015-09-22T00:00:00Z","Dissolved",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1310",0.033,2,270,14010001,"2014-08-25T00:00:00Z","Total",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1311",0.013,2,270,14010001,"2014-08-25T00:00:00Z","Dissolved",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1312",0.028,2,270,14010001,"2014-09-22T00:00:00Z","Total",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1313",0.008,2,270,14010001,"2014-09-22T00:00:00Z","Dissolved",46.08,0,0,0.25,40.1085963,-106.4139212,"USGS-09041400"
"1314",0.012,2,25.6,14010001,"2008-02-15T00:00:00Z","Total",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
"1315",0.035,2,25.6,14010001,"2016-05-24T00:00:00Z","Total",46.08,0,0,0.25,39.8930278,-105.76475,"USGS-09023750"
